0,000	0,000
1,127	47,331
2,253	54,331
3,380	52,894
4,506	56,081
5,633	41,206
6,760	51,519
7,886	50,269
9,013	61,019
10,139	48,831
11,266	51,706
12,393	46,519
13,519	61,581
14,646	42,144
15,772	58,394
16,899	69,019
18,026	50,019
19,152	47,019
20,279	49,206
21,405	52,831
22,532	40,581
23,659	53,706
24,785	53,144
25,912	66,831
27,038	43,831
28,165	40,519
29,292	34,081
30,418	58,956
31,545	45,519
32,671	42,519
33,798	54,956
34,925	45,456
36,051	54,831
37,178	51,956
38,304	61,144
39,431	57,581
40,558	42,706
41,684	44,394
42,811	50,894
43,938	69,331
45,064	47,394
46,191	62,581
47,317	45,894
48,444	61,894
49,571	54,581
50,697	63,706
51,824	41,019
52,950	48,019
54,077	55,831
55,204	57,956
56,330	65,831
57,457	47,456
58,583	47,206
59,710	55,519
60,837	45,581
61,963	46,581
63,090	57,394
64,216	53,706
65,343	51,081
66,470	40,269
0,000	38,956
